title,price,image_url,rating,description 
Thomas Jefferson and the Tripoli Pirates: The Forgotten War That Changed American History,£59.64,http://books.toscrape.com//media/cache/77/79/777988a85de2269905bd8c2070a3cf58.jpg,One,"From the authors of the New York Times bestseller George Washington’s Secret Six ,the little-known story of Thomas Jefferson’s battle to defend America against Islamic pirates. Brian Kilmeade – cohost of “Fox & Friends” on Fox News and the national radio show “Kilmeade & Friends” – returns with another fascinating historical narrative, co-written with Don Yaeger. From the authors of the  New York Times  bestseller  George Washington’s Secret Six , the little-known story of Thomas Jefferson’s battle to defend America against Islamic pirates. Brian Kilmeade – cohost of “Fox & Friends” on Fox News and the national radio show “Kilmeade & Friends” – returns with another fascinating historical narrative, co-written with Don Yaeger. Like their acclaimed bestseller George Washington's Secret Six, Thomas Jefferson and the Tripoli Pirates sheds new light on a vitally important episode that has been forgotten by most Americans.   Only weeks after President Jefferson's inauguration in 1801, he decided to confront the Tripoli pirates who had been kidnapping American ships and sailors, among other outrageous acts. Though inclined toward diplomacy, Jefferson sent warships to blockade Tripoli and protect American shipping, and then escalated to all-out war against the Barbary states.   The tiny American flotilla—with three frigates representing half of the U.S. Navy’s top-of-the-line ships—had some success in blockading the Barbary coast. But that success came to an end when the USS Philadelphia ran aground in Tripoli harbor and was captured. Kilmeade and Yaeger recount the dramatic story of a young American sailor, Stephen Decatur, who snuck into the harbor, boarded the Philadelphia, and set her on fire before escaping amid a torrent of enemy gunfire.   Another amazing story is that of William Eaton’s daring attack on the port city of Derna. He led a detachment of Marines on a 500-mile trek across the desert to surprise the port. His strategy worked, and an American flag was raised in victory on foreign soil for the first time.     Few remember Decatur and Eaton today, but their legacy inspired the opening of the Marine Corps Hymn: “From the halls of Montezuma to the shores of Tripoli, we fight our country’s battles in the air, on land, and sea.” Thomas Jefferson and the Tripoli Pirates tells a dramatic story of bravery, diplomacy, and battle on the high seas, and honors some of America’s forgotten heroes.  ...more",de3f25248ba0789f,Books,£59.64,£59.64,£0.00,In stock (15 available),0
Throne of Glass (Throne of Glass #1),£35.07,http://books.toscrape.com//media/cache/4e/8d/4e8d87d1cb5e876ddb50599a1d1b656e.jpg,Three,"An alternate cover edition can be found here.After serving out a year of hard labor in the salt mines of Endovier for her crimes, 18-year-old assassin Celaena Sardothien is dragged before the Crown Prince. Prince Dorian offers her her freedom on one condition: she must act as his champion in a competition to find a new royal assassin.Her opponents are men-thieves and assas An alternate cover edition can be found here.After serving out a year of hard labor in the salt mines of Endovier for her crimes, 18-year-old assassin Celaena Sardothien is dragged before the Crown Prince. Prince Dorian offers her her freedom on one condition: she must act as his champion in a competition to find a new royal assassin.Her opponents are men-thieves and assassins and warriors from across the empire, each sponsored by a member of the king's council. If she beats her opponents in a series of eliminations, she'll serve the kingdom for four years and then be granted her freedom. Celaena finds her training sessions with the captain of the guard, Westfall, challenging and exhilirating. But she's bored stiff by court life. Things get a little more interesting when the prince starts to show interest in her... but it's the gruff Captain Westfall who seems to understand her best.Then one of the other contestants turns up dead... quickly followed by another. Can Celaena figure out who the killer is before she becomes a victim? As the young assassin investigates, her search leads her to discover a greater destiny than she could possibly have imagined. ...more",590a9cccf7db9f7d,Books,£35.07,£35.07,£0.00,In stock (15 available),0
Tracing Numbers on a Train,£41.60,http://books.toscrape.com//media/cache/0a/05/0a0514153dac092aac76b097b495f908.jpg,Three,"Start preparing children for classroom success with Tracing Numbers on a Train! This educational workbook is filled with pages of giant numbers that make it easy for little hands to learn pencil control, followed by pages of small numbers for repetition and motor skill development. The illustrated practice pages will keep kids engaged while learning their numbers from 1 to Start preparing children for classroom success with Tracing Numbers on a Train! This educational workbook is filled with pages of giant numbers that make it easy for little hands to learn pencil control, followed by pages of small numbers for repetition and motor skill development. The illustrated practice pages will keep kids engaged while learning their numbers from 1 to 30. ...more",d7d6d50c1e3d0b81,Books,£41.60,£41.60,£0.00,In stock (15 available),0
Tuesday Nights in 1980,£21.04,http://books.toscrape.com//media/cache/a3/ad/a3ade5edecde67449329c1ebb016c049.jpg,Two,"“In one sentence, Ms. Prentiss captures a sense of intoxication and possibility that six seasons of voice-overs from Sarah Jessica Parker never could…Ms. Prentiss concludes her novel on a note that’s both ethereal and brutally realistic. She cauterizes wounds, but they’re still visible and bare. But for her characters—for this promising author—it’s enough.” —The New York T “In one sentence, Ms. Prentiss captures a sense of intoxication and possibility that six seasons of voice-overs from Sarah Jessica Parker never could…Ms. Prentiss concludes her novel on a note that’s both ethereal and brutally realistic. She cauterizes wounds, but they’re still visible and bare. But for her characters—for this promising author—it’s enough.” —The New York Times“An intoxicating Manhattan fairy tale…As affecting as it is absorbing. A thrilling debut.” —Kirkus Reviews (starred review) “A vital, sensuous, edgy, and suspenseful tale of longing, rage, fear, compulsion, and love.” —Booklist (starred review) An intoxicating and transcendent debut novel that follows a critic, an artist, and a desirous, determined young woman as they find their way—and ultimately collide—amid the ever-evolving New York City art scene of the 1980s.Welcome to SoHo at the onset of the eighties: a gritty, not-yet-gentrified playground for artists and writers looking to make it in the big city. Among them: James Bennett, a synesthetic art critic for The New York Times whose unlikely condition enables him to describe art in profound, magical ways, and Raul Engales, an exiled Argentinian painter running from his past and the Dirty War that has enveloped his country. As the two men ascend in the downtown arts scene, dual tragedies strike, and each is faced with a loss that acutely affects his relationship to life and to art. It is not until they are inadvertently brought together by Lucy Olliason—a small town beauty and Raul’s muse—and a young orphan boy sent mysteriously from Buenos Aires, that James and Raul are able to rediscover some semblance of what they’ve lost.As inventive as Jennifer Egan's A Visit From The Goon Squad and as sweeping as Meg Wolitzer's The Interestings, Tuesday Nights in 1980 boldly renders a complex moment when the meaning and nature of art is being all but upended, and New York City as a whole is reinventing itself. In risk-taking prose that is as powerful as it is playful, Molly Prentiss deftly explores the need for beauty, community, creation, and love in an ever-changing urban landscape. ...more",b8736690cf263a3c,Books,£21.04,£21.04,£0.00,In stock (15 available),0
"William Shakespeare's Star Wars: Verily, A New Hope (William Shakespeare's Star Wars #4)",£43.30,http://books.toscrape.com//media/cache/02/7a/027a1f131d94c38f9e785f5d85a109c7.jpg,Four,"MAY THE VERSE BE WITH YOU!Return once more to a galaxy far, far away with this sublime retelling of George Lucas's epic Star Wars in the style of the immortal Bard of Avon. The saga of a wise (Jedi) knight and an evil (Sith) lord, of a beautiful princess held captive and a young hero coming of age, Star Wars abounds with all the valor and villainy of Shakespeare's greatest MAY THE VERSE BE WITH YOU!Return once more to a galaxy far, far away with this sublime retelling of George Lucas's epic Star Wars in the style of the immortal Bard of Avon. The saga of a wise (Jedi) knight and an evil (Sith) lord, of a beautiful princess held captive and a young hero coming of age, Star Wars abounds with all the valor and villainy of Shakespeare's greatest plays. 'Tis a tale told by fretful Droids, full of faithful Wookiees and fearsome Stormtroopers, signifying... pretty much everything.Reimagined in glorious iambic pentameter, William Shakespeare's Star Wars will astound and edify Rebels and Imperials alike. Zounds! This is the book you're looking for. ...more",9270575728a13a61,Books,£43.30,£43.30,£0.00,In stock (15 available),0
title,price,image_url,rating,description,upc,product_type,price_without_tax,price_with_tax,tax,availability,number_of_reviews
The White Cat and the Monk: A Retelling of the Poem “Pangur Bán”,£58.08,http://books.toscrape.com//media/cache/49/0e/490e049133ee9f398e6a70f25c12e308.jpg,Four,"A monk leads a simple life. He studies his books late into the evening and searches for truth in their pages. His cat, Pangur, leads a simple life, too, chasing prey in the darkness. As night turns to dawn, Pangur leads his companion to the truth he has been seeking.The White Cat and the Monk is a retelling of the classic Old Irish poem “Pangur Bán.” With Jo Ellen Bogart’s A monk leads a simple life. He studies his books late into the evening and searches for truth in their pages. His cat, Pangur, leads a simple life, too, chasing prey in the darkness. As night turns to dawn, Pangur leads his companion to the truth he has been seeking.The White Cat and the Monk is a retelling of the classic Old Irish poem “Pangur Bán.” With Jo Ellen Bogart’s simple and elegant narration and Sydney Smith’s classically inspired images, this contemplative story pays tribute to the wisdom of animals and the wonders of the natural world. ...more",37c0cb19713d8dda,Books,£58.08,£58.08,£0.00,In stock (15 available),0
The Bear and the Piano,£36.89,http://books.toscrape.com//media/cache/d0/87/d0876dcd1a6530a4cb54903aad7a3e28.jpg,One,"One day, a young bear stumbles upon something he has never seen before in the forest. As time passes, he teaches himself how to play the strange instrument, and eventually the beautiful sounds are heard by a father and son who are picnicking in the woods. The bear goes with them on an incredible journey to New York, where his piano playing makes him a huge star. He has fam One day, a young bear stumbles upon something he has never seen before in the forest. As time passes, he teaches himself how to play the strange instrument, and eventually the beautiful sounds are heard by a father and son who are picnicking in the woods. The bear goes with them on an incredible journey to New York, where his piano playing makes him a huge star. He has fame, fortune and all the music in the world, but he misses the friends and family he has left behind. A moving tale of exploration and belonging from an exciting debut author-illustrator. ...more",9f6568e9c95f60b0,Books,£36.89,£36.89,£0.00,In stock (18 available),0
Birdsong: A Story in Pictures,£54.64,http://books.toscrape.com//media/cache/af/2f/af2fe2419ea136f2cd567aa92082c3ae.jpg,Three,"Bring the thrilling story of one red bird to life. When an innocent bird meets two cruel kids, their world is forever changed. But exactly how that change unfolds is up to you, in the tradition of Kamishibai—Japanese paper theater. The wordless story by master cartoonist James Sturm is like a haiku—the elegant images leave space for children to inhabit this timeless tale—a Bring the thrilling story of one red bird to life. When an innocent bird meets two cruel kids, their world is forever changed. But exactly how that change unfolds is up to you, in the tradition of Kamishibai—Japanese paper theater. The wordless story by master cartoonist James Sturm is like a haiku—the elegant images leave space for children to inhabit this timeless tale—and make it their own, leading them to learn an ultimate lesson they'll never forget.James Sturm is the author of several books for kids including the Adventures in Cartooning series (with Andrew Arnold and Alexis Frederick-Frost) and the forthcoming Ape and Armadillo. James also helped start a college for cartoonists, The Center for Cartoon Studies, in the small railroad village of White River Junction, Vermont. ...more",9528d0948525bf5f,Books,£54.64,£54.64,£0.00,In stock (19 available),0
The Secret of Dreadwillow Carse,£56.13,http://books.toscrape.com//media/cache/7b/fd/7bfde4a3d6793f13e9a2d8851a398847.jpg,One,"A princess and a peasant girl must embark on a dangerous quest to outwit a centuries-old warning foretelling the fall of the Monarchy in this modern fairytale. In the center of the verdant Monarchy lies Dreadwillow Carse, a black and desolate bog that the happy people of the land do their best to ignore. Little is known about it, except for one dire warning: If any monarc A princess and a peasant girl must embark on a dangerous quest to outwit a centuries-old warning foretelling the fall of the Monarchy in this modern fairytale.   In the center of the verdant Monarchy lies Dreadwillow Carse, a black and desolate bog that the happy people of the land do their best to ignore. Little is known about it, except for one dire warning: If any monarch enters Dreadwillow Carse, then the Monarchy will fall. Twelve-year-old Princess Jeniah yearns to know what the marsh could possibly conceal that might topple her family’s thousand-year reign of peace and prosperity. Meanwhile, in the nearby town of Emberfell, where everyone lives with unending joy, a girl named Aon hides a sorrow she can never reveal. She knows that something in the carse--something that sings a haunting tune only Aon can hear--holds the cure for her sadness. Yet no matter how many times she tries to enter, the terror-inducing dreadwillow trees keep her away. After a chance meeting, Princess Jeniah and Aon hatch a plan to send Aon into the heart of the carse to unlock its darkest secret. But when Aon doesn’t return, a guilt-stricken Jeniah must enter the carse to try and rescue her friend--even if it means risking the entire Monarchy. ...more",b5ea0b5dabed25a8,Books,£56.13,£56.13,£0.00,In stock (16 available),0
The Thing About Jellyfish,£48.77,http://books.toscrape.com//media/cache/ef/d3/efd3fd5390be3a440e28b03b5bb0fd95.jpg,One,"This stunning debut novel about grief and wonder was an instant New York Times bestseller and captured widespread critical acclaim, including selection as a 2015 National Book Award finalist! After her best friend dies in a drowning accident, Suzy is convinced that the true cause of the tragedy must have been a rare jellyfish sting-things don't just happen for no reason. R This stunning debut novel about grief and wonder was an instant New York Times bestseller and captured widespread critical acclaim, including selection as a 2015 National Book Award finalist! After her best friend dies in a drowning accident, Suzy is convinced that the true cause of the tragedy must have been a rare jellyfish sting-things don't just happen for no reason. Retreating into a silent world of imagination, she crafts a plan to prove her theory--even if it means traveling the globe, alone. Suzy's achingly heartfelt journey explores life, death, the astonishing wonder of the universe...and the potential for love and hope right next door. ...more",3d15714d4d3d15dd,Books,£48.77,£48.77,£0.00,In stock (3 available),0
The Lonely Ones,£43.59,http://books.toscrape.com//media/cache/ff/f6/fff64acb3c65cbea2ac9209c2a57af17.jpg,Five,"When your only friend is your own endless imagination, how do you escape your mind and connect to the world around you?With parents too busy to pay her attention, an older brother and sister who would rather spend their time with friends, and peers who oscillate between picking on her and simply ignoring her, it's no wonder that Fain spends most of her time in a world of h When your only friend is your own endless imagination, how do you escape your mind and connect to the world around you? With parents too busy to pay her attention, an older brother and sister who would rather spend their time with friends, and peers who oscillate between picking on her and simply ignoring her, it's no wonder that Fain spends most of her time in a world of her own making. During the day, Fain takes solace in crafting her own fantastical adventures in writing, but in the darkness of night, these adventures come to life as Fain lives and breathes alongside a legion of imaginary creatures. Whether floating through space or under the sea, climbing mountains or traipsing through forests, Fain becomes queen beyond - and in spite of - the walls of her bedroom.In time, Fain begins to see possibilities and friendships emerge in her day-to-day reality. . . yet when she is let down by the one relationship she thought she could trust, Fain must decide: remain queen of the imaginary creatures, or risk the pain that comes with opening herself up to the fragile connections that exist only in the real world? Told in breathless and visual verse, THE LONELY ONES takes readers through the intricate inner workings of a girl who struggles to navigate isolation and finds friendship where she least expects it. ...more",cf2f27fdf94ba20e,Books,£43.59,£43.59,£0.00,In stock (3 available),0
The Wild Robot,£56.07,http://books.toscrape.com//media/cache/42/48/424876ee529de5b557ebd69286c87343.jpg,Three,"When robot Roz opens her eyes for the first time, she discovers that she is alone on a remote, wild island. Why is she there? Where did she come from? And, most important, how will she survive in her harsh surroundings? Roz's only hope is to learn from the island's hostile animal inhabitants. When she tries to care for an orphaned gosling, the other animals finally decide When robot Roz opens her eyes for the first time, she discovers that she is alone on a remote, wild island. Why is she there? Where did she come from? And, most important, how will she survive in her harsh surroundings? Roz's only hope is to learn from the island's hostile animal inhabitants. When she tries to care for an orphaned gosling, the other animals finally decide to help, and the island starts to feel like home. Until one day, the robot's mysterious past comes back to haunt her.... ...more",75fed6a47f69859d,Books,£56.07,£56.07,£0.00,In stock (3 available),0
The Day the Crayons Came Home (Crayons),£26.33,http://books.toscrape.com//media/cache/34/b2/34b2631bafd148bcd8dcd850a4b75971.jpg,Five,"The companion to the #1 blockbuster bestseller, The Day the Crayons Quit! I'm not sure what it is about this kid Duncan, but his crayons sure are a colorful bunch of characters! Having soothed the hurt feelings of one group who threatened to quit, Duncan now faces a whole new group of crayons asking to be rescued. From Maroon Crayon, who was lost beneath the sofa cushions The companion to the #1 blockbuster bestseller, The Day the Crayons Quit! I'm not sure what it is about this kid Duncan, but his crayons sure are a colorful bunch of characters! Having soothed the hurt feelings of one group who threatened to quit, Duncan now faces a whole new group of crayons asking to be rescued. From Maroon Crayon, who was lost beneath the sofa cushions and then broken in two after Dad sat on him; to poor Turquoise, whose head is now stuck to one of Duncan's stinky socks after they both ended up in the dryer together; to Pea Green, who knows darn well that no kid likes peas and who ran away—each and every crayon has a woeful tale to tell and a plea to be brought home to the crayon box. Drew Daywalt and Oliver Jeffers have combined to create a companion book every bit as funny and kid-friendly as the #1 bestselling The Day the Crayons Quit.Praise for The Day the Crayons Quit The #1 New York Times bestselling phenomenon — over 80 weeks on the bestseller list!Winner of the E.B. White Read-Aloud Award Amazon’s 2013 Best Picture Book of the Year A Barnes & Noble Best Book of 2013 Goodreads’ 2013 Best Picture Book of the Year  * “Hilarious . . . Move over, Click, Clack, Moo; we’ve got a new contender for the most successful picture-book strike.” –BCCB, starred review  “Jeffers . . . elevates crayon drawing to remarkable heights.” –Booklist “Fresh and funny.” –The Wall Street Journal ""This book will have children asking to have it read again and again.” –Library Media Connection * “This colorful title should make for an uproarious storytime.” –School Library Journal, starred review  * “These memorable personalities will leave readers glancing apprehensively at their own crayon boxes.” –Publishers Weekly, starred review  “Utterly original.” –San Francisco Chronicle ...more",b22362b434e8ee62,Books,£26.33,£26.33,£0.00,In stock (3 available),0
Maybe Something Beautiful: How Art Transformed a Neighborhood,£22.54,http://books.toscrape.com//media/cache/89/9a/899a07816ced14262169345493bbbe51.jpg,One,"What good can a splash of color do in a community of gray? As Mira and her neighbors discover, more than you might ever imagine! Based on the true story of the Urban Art Trail in San Diego, California, Maybe Something Beautiful reveals how art can inspire transformation—and how even the smallest artists can accomplish something big. Pick up a paintbrush and join the celebr What good can a splash of color do in a community of gray? As Mira and her neighbors discover, more than you might ever imagine! Based on the true story of the Urban Art Trail in San Diego, California, Maybe Something Beautiful reveals how art can inspire transformation—and how even the smallest artists can accomplish something big. Pick up a paintbrush and join the celebration!   ...more",81c68492ccd72941,Books,£22.54,£22.54,£0.00,In stock (5 available),0
Raymie Nightingale,£34.41,http://books.toscrape.com//media/cache/95/6b/956b5a8927463f4ea0774e2469e27ce5.jpg,Two,"Raymie Clarke has come to realize that everything, absolutely everything, depends on her. And she has a plan. If Raymie can win the Little Miss Central Florida Tire competition, then her father, who left town two days ago with a dental hygienist, will see Raymie's picture in the paper and (maybe) come home. To win, not only does Raymie have to do good deeds and learn how t Raymie Clarke has come to realize that everything, absolutely everything, depends on her. And she has a plan. If Raymie can win the Little Miss Central Florida Tire competition, then her father, who left town two days ago with a dental hygienist, will see Raymie's picture in the paper and (maybe) come home. To win, not only does Raymie have to do good deeds and learn how to twirl a baton; she also has to contend with the wispy, frequently fainting Louisiana Elefante, who has a show-business background, and the fiery, stubborn Beverly Tapinski, who’s determined to sabotage the contest. But as the competition approaches, loneliness, loss, and unanswerable questions draw the three girls into an unlikely friendship — and challenge each of them to come to the rescue in unexpected ways. ...more",31c56c4d0fe19340,Books,£34.41,£34.41,£0.00,In stock (7 available),0
Playing from the Heart,£32.38,http://books.toscrape.com//media/cache/b6/ba/b6ba2393c312701f1471db91eb73284d.jpg,One,"Peter H. Reynolds, creator of The Dot, has composed a pitch-perfect tribute to the power of music and the bonds of family.When a young boy begins to play on his family’s piano, reveling in the fun of plunking the keys, his father signs him up for lessons so that he can learn to play properly. With his father’s encouragement, Raj learns notes, then scales, then songs, and Peter H. Reynolds, creator of The Dot, has composed a pitch-perfect tribute to the power of music and the bonds of family.When a young boy begins to play on his family’s piano, reveling in the fun of plunking the keys, his father signs him up for lessons so that he can learn to play properly. With his father’s encouragement, Raj learns notes, then scales, then songs, and finally classical pieces that his father can recognize and be proud of. But the more Raj practices and the more skilled he becomes, the less he enjoys playing, until he grows up and stops playing altogether. But when his father becomes ill and asks Raj to play for him, will Raj remember how to play from the heart? ...more",68008abf6409dfde,Books,£32.38,£32.38,£0.00,In stock (7 available),0
The Whale,£35.96,http://books.toscrape.com//media/cache/6c/df/6cdf7a3ee6cfd5ecbcfd37bd7a5c42e3.jpg,Four,"A wordless epic sea adventureThere is a legend that a Great Spotted Whale lives in the ocean, although a sighting fifty years ago was never corroborated. Now two young whale watchers each set out to find the whale, one armed with sound-recording equipment, the other with a camera. When their boats collide, they pool their resources to capture incontrovertible proof that th A wordless epic sea adventureThere is a legend that a Great Spotted Whale lives in the ocean, although a sighting fifty years ago was never corroborated. Now two young whale watchers each set out to find the whale, one armed with sound-recording equipment, the other with a camera. When their boats collide, they pool their resources to capture incontrovertible proof that the mythical whale exists. The eventual sighting is a magical moment, especially when the children discover that it was their own grandparents who first glimpsed the whale fifty years ago. The Murrows’ spectacular wordless adventure is brought to life with stunning graphite drawings that convey the drama and haunting beauty of the ocean and capture the majesty of the awe-inspiring whale. ...more",0ff9d10864db8364,Books,£35.96,£35.96,£0.00,In stock (7 available),0
"Shrunken Treasures: Literary Classics, Short, Sweet, and Silly",£52.87,http://books.toscrape.com//media/cache/7b/b9/7bb9386b43f2aeaa6eaf042df1b4e96f.jpg,Three,"Nine weighty literary classics are transformed into delectable morsels with Scott Nash’s playful versification and whimsical illustration.Can’t stomach all of Frankenstein? Lacking the strength to read The Odyssey? Don’t have 1,001 nights to get through Scheherazade’s ordeal? Never fear, Shrunken Treasures are here! Nine of the world’s best-known stories and books have bee Nine weighty literary classics are transformed into delectable morsels with Scott Nash’s playful versification and whimsical illustration.Can’t stomach all of Frankenstein? Lacking the strength to read The Odyssey? Don’t have 1,001 nights to get through Scheherazade’s ordeal? Never fear, Shrunken Treasures are here! Nine of the world’s best-known stories and books have been reduced, like slowly simmered cherries, to tart and tasty mouthfuls. Lighthearted verse turns Moby-Dick into a simple nursery song. Outrageous color makes even gloomy Hamlet seem like fun. Riotous images transform Jane Eyre’s ordeal into a whirlwind adventure. The Metamorphosis, Remembrance of Things Past, Don Quixote, and others have all been delivered from dense duty to delightful ditty in Scott Nash’s collection of hallowed classics, featuring notes about the original texts at the end. ...more",9639e89d20228e6e,Books,£52.87,£52.87,£0.00,In stock (7 available),0
Nap-a-Roo,£25.08,http://books.toscrape.com//media/cache/b9/43/b9437eda691f483d2174a1b94c8c9d06.jpg,One,"Finalist, 9th Annual National Indie Excellence Awards Fast, fun, and engaging, this book makes sleepy time special for children and parents alike. Follow the kangaroo through the zoo as he gets ready for a nap-a-roo. Little ones can't get enough of this adorable modern book that centers around naps. With colorful images and imaginative text, this story is easy to fall in l Finalist, 9th Annual National Indie Excellence Awards Fast, fun, and engaging, this book makes sleepy time special for children and parents alike. Follow the kangaroo through the zoo as he gets ready for a nap-a-roo. Little ones can't get enough of this adorable modern book that centers around naps. With colorful images and imaginative text, this story is easy to fall in love with. Children will enjoy taking a nap-a-roo just like the kangaroo. ...more",913e7109cec0cb4c,Books,£25.08,£25.08,£0.00,In stock (9 available),0
Once Was a Time,£18.28,http://books.toscrape.com//media/cache/e6/5e/e65e45701ce6d2da8c5cf31d6208ff02.jpg,Two,"In the war-ravaged England of 1940, Charlotte Bromley is sure of only one thing: Kitty McLaughlin is her best friend in the whole world. But when Charlotte's scientist father makes an astonishing discovery that the Germans will covet for themselves, Charlotte is faced with an impossible choice between danger and safety. Should she remain with her friend or journey to anoth In the war-ravaged England of 1940, Charlotte Bromley is sure of only one thing: Kitty McLaughlin is her best friend in the whole world. But when Charlotte's scientist father makes an astonishing discovery that the Germans will covet for themselves, Charlotte is faced with an impossible choice between danger and safety. Should she remain with her friend or journey to another time and place? Her split-second decision has huge consequences, and when she finds herself alone in the world, unsure of Kitty's fate, she knows that somehow, some way, she must find her way back to her friend. Written in the spirit of classic time-travel tales, this book is an imaginative and heartfelt tribute to the unbreakable ties of friendship. ...more",e34efcc824685332,Books,£18.28,£18.28,£0.00,In stock (14 available),0
Luis Paints the World,£53.95,http://books.toscrape.com//media/cache/34/1e/341e9af2106811a4ca8e56ce92762580.jpg,Three,"Luis wishes Nico wasn't leaving for the Army. To show Nico he doesn't need to go, Luis begins a mural on the alleyway wall. Their house, the river, the Parque de las Ardillas—it's the world, all right there. Won't Nico miss Mami's sweet flan? What about their baseball games in the street? But as Luis awaits his brother's return from duty, his own world expands as well, thr Luis wishes Nico wasn't leaving for the Army. To show Nico he doesn't need to go, Luis begins a mural on the alleyway wall. Their house, the river, the Parque de las Ardillas—it's the world, all right there. Won't Nico miss Mami's sweet flan? What about their baseball games in the street? But as Luis awaits his brother's return from duty, his own world expands as well, through swooping paint and the help of their bustling Dominican neighborhood. ...more",5b43cae640f2338a,Books,£53.95,£53.95,£0.00,In stock (14 available),0
Rain Fish,£23.57,http://books.toscrape.com//media/cache/ea/1f/ea1f22fa3179f3f84fbadd24fe89a1fd.jpg,Three,"Get to know the “rain fish” that come to life during rainstorms in this gorgeous exploration of nature with vibrant collage artwork from the Caldecott Honor–winning illustrator of Chicka Chicka Boom Boom.When blue sky turns gray and it rains all day, sometimes rain fish come out and play. They swim among discards and debris. Do you see them, too? Or is it just me?Through l Get to know the “rain fish” that come to life during rainstorms in this gorgeous exploration of nature with vibrant collage artwork from the Caldecott Honor–winning illustrator of Chicka Chicka Boom Boom.When blue sky turns gray and it rains all day, sometimes rain fish come out and play. They swim among discards and debris. Do you see them, too? Or is it just me?Through lyrical text and her incomparable mixed-media collage illustrations, Lois Ehlert introduces readers to “rain fish”—the varied, colorful, and unique little collections of materials that float along on streams of rain water during storms. From a scrap of newspaper with a seashell eye and feather smile to a piece of cardboard with an orange peel eye and a leaf for a fin, Ehlert’s rain fish come in all shapes and sizes.Complete with an author’s note explaining how Ehlert collected the found materials she used to make the book over the course of a year, Rain Fish is a spirited celebration of imagination, creativity, and observing the world in your own way—and it invites you to discover your own rain fish. ...more",a6454e329f872b78,Books,£23.57,£23.57,£0.00,In stock (14 available),0
Twenty Yawns,£22.08,http://books.toscrape.com//media/cache/40/d7/40d7f9433c2f23370659c925a45fdcad.jpg,Two,"Featuring lyrical text and beautiful illustrations, this bedtime tale from Pulitzer Prize winner Jane Smiley and Caldecott Honor recipient Lauren Castillo evokes the splashy fun of the beach and the quietude of a moonlit night, with twenty yawns sprinkled in for children to discover and count.As her mom reads a bedtime story, Lucy drifts off. But later, she awakens in a da Featuring lyrical text and beautiful illustrations, this bedtime tale from Pulitzer Prize winner Jane Smiley and Caldecott Honor recipient Lauren Castillo evokes the splashy fun of the beach and the quietude of a moonlit night, with twenty yawns sprinkled in for children to discover and count.As her mom reads a bedtime story, Lucy drifts off. But later, she awakens in a dark, still room, and everything looks mysterious. How will she ever get back to sleep? ...more",1d6443ffba9dfd80,Books,£22.08,£22.08,£0.00,In stock (14 available),0
Walt Disney's Alice in Wonderland,£12.96,http://books.toscrape.com//media/cache/0f/65/0f65a1f2a3705c67b3d2a787ab3e8b99.jpg,Five,"The fantastical tale of a young girl chasing her White Rabbit has delighted children since Lewis Carroll wrote it generations ago. Here his Wonderland shines anew, viewed through the looking glasses of two incomparable artists.Mary Blair's vibrant art helped shape the look of Walt Disney's classic animated film. Collected in a picture book for the first time, her illustrat The fantastical tale of a young girl chasing her White Rabbit has delighted children since Lewis Carroll wrote it generations ago. Here his Wonderland shines anew, viewed through the looking glasses of two incomparable artists.Mary Blair's vibrant art helped shape the look of Walt Disney's classic animated film. Collected in a picture book for the first time, her illustrations capture the essence of such memorable characters as the Queen of Hearts and the Mad Hatter with stunning immediacy. Jon Scieszka's captivating text celebrates all that is curious-and all that is nonsensical-about the world that holds Alice spellbound, from a deliciously absurd tea party to the spectacle of a kingdom of playing cards . Brimming with wit and wonder, this sparkling retelling will enchant readers from the moment Alice falls down the rabbit hole, whether or not they've made the journey before. ...more",6a31307a81e8f3a8,Books,£12.96,£12.96,£0.00,In stock (14 available),0
Little Red,£13.47,http://books.toscrape.com//media/cache/63/6b/636b836f5c3d67b9cda1948f5ca08694.jpg,Three,"On her way to Grandmas house, Little Red Riding Hood meets a wolf. Now, that might scare some little girlsbut not this little girl! She knows just what the wolf is up to, and shes not going to let him get away with it. In this updated fairy tale with a mischievous twist, talented newcomer Bethan Woollvin uses sly humor, striking visuals, and a dark irreverence to turn a fa On her way to Grandmas house, Little Red Riding Hood meets a wolf. Now, that might scare some little girlsbut not this little girl! She knows just what the wolf is up to, and shes not going to let him get away with it. In this updated fairy tale with a mischievous twist, talented newcomer Bethan Woollvin uses sly humor, striking visuals, and a dark irreverence to turn a familiar tale on its head. ...more",4aa03792b50f0b22,Books,£13.47,£13.47,£0.00,In stock (15 available),0
Charlie and the Chocolate Factory (Charlie Bucket #1),£22.85,http://books.toscrape.com//media/cache/96/df/96dfbe6533f9705d2cdccc16310910ee.jpg,Three,"Complete with stunning new movie art for the cover, and an eight-page full-color insert of stills from director Tim Burton's new adaptation, Dahl's treasured novel appears unabridged in this tie-in edition.",1774749f2cee292f,Books,£22.85,£22.85,£0.00,In stock (1 available),0
